10 , 1.2813667912439968 , 1.4875285625457764
20 , 0.8008542445274998 , 2.9768481254577637
30 , 0.8008542445274998 , 4.580632448196411
40 , 0.6940736785904988 , 6.145556211471558
50 , 0.6940736785904988 , 7.61259913444519
60 , 0.5872931126534979 , 9.401249647140503
70 , 0.5872931126534979 , 11.21934723854065
80 , 0.6940736785904988 , 12.084173440933228
90 , 0.5872931126534979 , 13.12201476097107
100 , 0.5872931126534979 , 14.623391389846802
110 , 0.6406833956220055 , 16.393798112869263
120 , 0.6406833956220055 , 17.990665435791016
130 , 0.5872931126534979 , 19.53856635093689
140 , 0.5872931126534979 , 21.15715765953064
150 , 0.6406833956220055 , 22.560176849365234
160 , 0.7474639615589922 , 24.076706409454346
170 , 0.6940736785904988 , 25.492303133010864
180 , 0.6940736785904988 , 27.02449631690979
190 , 0.6940736785904988 , 29.08020329475403
200 , 0.6940736785904988 , 30.268131732940674
210 , 0.6940736785904988 , 31.70725178718567
220 , 0.6940736785904988 , 33.115068674087524
230 , 0.6406833956220055 , 34.71786069869995
240 , 0.6406833956220055 , 35.96277165412903
250 , 0.7474639615589922 , 37.940468549728394
