1 , 0.5339028296849957 , 11.034239530563354
3 , 0.5339028296849957 , 9.974550247192383
5 , 0.5872931126534975 , 9.453039646148682
7 , 0.6406833956219993 , 9.011252880096436
9 , 0.5872931126534975 , 9.520906448364258
11 , 0.5339028296849957 , 8.603499174118042
13 , 0.6406833956219993 , 10.327534198760986
15 , 0.5872931126534975 , 11.36858868598938
17 , 0.5872931126534975 , 12.086508750915527
19 , 0.5872931126534975 , 12.884753942489624
21 , 0.6406833956219993 , 12.486957550048828
23 , 0.5339028296849957 , 12.497623443603516
25 , 0.5872931126534975 , 12.602609872817993
27 , 0.6406833956219993 , 12.712949514389038
29 , 0.6406833956219993 , 13.609848737716675
31 , 0.5872931126534975 , 13.547497510910034
33 , 0.5872931126534975 , 13.103705883026123
35 , 0.5872931126534975 , 13.090088605880737
37 , 0.5872931126534975 , 12.158467531204224
39 , 0.4271222637480032 , 10.094291687011719
41 , 0.4805125467164939 , 10.670711994171143
43 , 0.5872931126534975 , 15.060003757476807
45 , 0.5872931126534975 , 15.847269296646118
47 , 0.5872931126534975 , 12.112740755081177
49 , 0.5872931126534975 , 12.793135166168213
51 , 0.5872931126534975 , 12.67023491859436
53 , 0.5872931126534975 , 12.417351245880127
55 , 0.5872931126534975 , 12.232319831848145
57 , 0.6406833956219993 , 12.795599937438965
59 , 0.5872931126534975 , 13.276679515838623
61 , 0.5872931126534975 , 13.21663498878479
63 , 0.5872931126534975 , 13.054492473602295
65 , 0.5872931126534975 , 12.645671606063843
67 , 0.5339028296849957 , 12.660457372665405
69 , 0.5339028296849957 , 12.330388069152832
71 , 0.5339028296849957 , 12.310339212417603
73 , 0.5872931126534975 , 12.335734605789185
75 , 0.5872931126534975 , 12.279263257980347
77 , 0.5872931126534975 , 11.949607610702515
79 , 0.5872931126534975 , 11.465680599212646
81 , 0.6406833956219993 , 11.005922555923462
83 , 0.6406833956219993 , 12.975242376327515
85 , 0.6406833956219993 , 11.506158351898193
87 , 0.5872931126534975 , 12.641627073287964
89 , 0.5872931126534975 , 13.307846546173096
91 , 0.6406833956219993 , 13.003391027450562
93 , 0.6406833956219993 , 12.365496635437012
95 , 0.5872931126534975 , 12.735549211502075
97 , 0.5872931126534975 , 12.402750492095947
99 , 0.5872931126534975 , 11.994083166122437
