1 , 0.5872931126534975 , 5.729448080062866
3 , 0.5872931126534975 , 5.777598142623901
5 , 0.5872931126534975 , 5.640262126922607
7 , 0.5872931126534975 , 5.712658882141113
9 , 0.5872931126534975 , 5.527827501296997
11 , 0.5872931126534975 , 5.563588619232178
13 , 0.5872931126534975 , 5.624710321426392
15 , 0.6406833956219993 , 5.522946119308472
17 , 0.5339028296849957 , 5.282958745956421
19 , 0.6406833956219993 , 6.271765232086182
21 , 0.5339028296849957 , 5.636856555938721
23 , 0.5339028296849957 , 5.523007154464722
25 , 0.5339028296849957 , 5.537698268890381
27 , 0.6940736785905011 , 5.7142863273620605
29 , 0.5872931126534975 , 5.633634567260742
31 , 0.5872931126534975 , 5.256703615188599
33 , 0.6940736785905011 , 5.29875373840332
35 , 0.5872931126534975 , 5.453919410705566
37 , 0.5872931126534975 , 5.532061338424683
39 , 0.5872931126534975 , 5.6848530769348145
41 , 0.5872931126534975 , 5.49482274055481
43 , 0.6940736785905011 , 5.543633222579956
45 , 0.5872931126534975 , 5.516012907028198
47 , 0.5872931126534975 , 5.667851448059082
49 , 0.5339028296849957 , 6.064236164093018
51 , 0.5872931126534975 , 5.5512166023254395
53 , 0.5872931126534975 , 5.454394578933716
55 , 0.5872931126534975 , 5.668944358825684
57 , 0.5339028296849957 , 5.709338665008545
59 , 0.5872931126534975 , 5.304208755493164
61 , 0.6940736785905011 , 5.830575942993164
63 , 0.6406833956219993 , 5.481047868728638
65 , 0.5339028296849957 , 5.704986333847046
67 , 0.5339028296849957 , 5.624450922012329
69 , 0.5872931126534975 , 5.670903444290161
71 , 0.5339028296849957 , 5.844890117645264
73 , 0.5339028296849957 , 5.754143953323364
75 , 0.5872931126534975 , 5.353503704071045
77 , 0.5872931126534975 , 5.713874578475952
79 , 0.5339028296849957 , 5.62231969833374
81 , 0.5872931126534975 , 5.6943886280059814
83 , 0.5872931126534975 , 5.3851823806762695
85 , 0.5872931126534975 , 5.643459796905518
87 , 0.6406833956219993 , 5.394256830215454
89 , 0.5339028296849957 , 5.558130741119385
91 , 0.6406833956219993 , 4.9872589111328125
93 , 0.5872931126534975 , 5.589118242263794
95 , 0.5872931126534975 , 5.77012300491333
97 , 0.6406833956219993 , 5.6712775230407715
99 , 0.6406833956219993 , 5.637905836105347
